id,year,text,label
342,2016,Dev Evangelist/Advocate | Back-end Developer | Support I don't know,2
2026,2017,"more communication - I would say basically the whole system is not ""human"" enough ; why would you expect the tek industry to be different ? no care No, none of my previous supervisors",0
1905,2017,"Be more open about it, talk about it. I was  bullied due to my mental health disorder. Talking about suffering with psychosis, employer was fully supportive and encouraged time off. Painful as they didn't understand nor support me Some of my previous supervisors",1
617,2016,Back-end Developer | Front-end Developer,2
1429,2016,DevOps/SysAdmin | Back-end Developer | Front-end Developer | Designer Some of my previous employers,2
3386,2022,"I don't know At some of my previous employers I retired after my first burn-out I'm not looking  for work, I retired The trend is this industry is to go fast, faster and even more faster!!",1
1090,2016,"Front-end Developer | Designer No, at none of my previous employers",2
1661,2017,it was probably a conversation about shared experiences with depression and therapy. Some of my previous supervisors,1
759,2016,One-person shop | Front-end Developer Some of my previous employers,2
2500,2018,"my boss tried to use it against me, hoping to make me quit they seem to be understanding had an emergency at work, so i had to Some of my previous supervisors",0
167,2016,Executive Leadership | Supervisor/Team Lead | Dev Evangelist/Advocate | DevOps/SysAdmin | Support | Back-end Developer | Front-end Developer Some of my previous employers,2
1106,2016,Back-end Developer | DevOps/SysAdmin Some of my previous employers,2
3498,2022,"No, none of my previous supervisors No, at none of my previous employers can imperil the work prospects Can cause you to loose your job needs more education and awareness",1
1008,2016,Back-end Developer,2
580,2016,Back-end Developer | DevOps/SysAdmin | Supervisor/Team Lead | Other Some of my previous employers,2
558,2016,Front-end Developer Some of my previous employers,2
623,2016,"DevOps/SysAdmin | Back-end Developer No, at none of my previous employers",2
2977,2019,Some of my previous supervisors,2
2368,2018,"Pay for treatment.  Offer in-workplace counceling We discussed ways in which I was affected by my anxiety, my treatment, and how it affected me. Discussed issues with anxiety that were having serious affects on my work performance.  They were supportive. Discussed medication used to control anxiety Some of my previous supervisors",1
3402,2022,"Stress related Migrain related Some of my previous supervisors At some of my previous employers Yes, just to see how they react Detect and react if employers might suffer",1
199,2016,Back-end Developer Some of my previous employers,2
2051,2017,"We have a #mental-health channel in Slack which we use to discuss mental health issues, including personal situations and challenges. I've had many conversations with my coworkers about mental health, including my own, and always feel very comfortable and supportive. I've discussed both my depression and anxiety with my boss. He is kind and supportive, does not pry or ask inappropriate questions (e.g. I can share as much as I want to but don't feel compelled to share more), and doesn't try to ""fix"" the problem for me. He and the company accommodate my needs with remote work flexibility, ability to use sick time for mental health reasons, paid ""emergency leave"" available for mental health crises, etc. See above. Some of my previous supervisors",1
953,2016,Back-end Developer Some of my previous employers,2
1848,2017,"Offer more resources and education. They said they suffered from insomnia. Another said they suffered from ADHD. Others talk about marijuana use to cope with high stress and anxiety. No, none of my previous supervisors",1
2369,2018,awareness. access to resources and education on the subject. in house therapy. just said that I'm seeing a therapist Some of my previous supervisors,1
3385,2022,"No, none of my previous supervisors No, at none of my previous employers They shouldn't be using that information to bias their hiring decision. They shouldn't be using that information to bias their hiring decision.",0
910,2016,"Front-end Developer | Back-end Developer | Dev Evangelist/Advocate Yes, at all of my previous employers",2
2973,2019,"Talking about, always When I had an anxiety attack and was away from work for a week The importance of playing sports, being with the family, practicing yoga, meditation, psychoanalysis and, if necessary, getting medication prescribed by a good doctor. I had anxiety crisis Anxiety in general people are unaware of the subject. anxiety, attention deficit Thank you so much for knowing your work. Please speak at events around the world, including Brazil. In Brazil count on me to talk about. This subject matters a lot No, none of my previous supervisors",1
1314,2016,"Back-end Developer No, at none of my previous employers",2
2718,2018,Be more welcoming and supportive. Accept mental health as a non taboo subject and simply a part of life. Coworker transitioned mtf and was treated poorly by coworkers and management I explained some of the new developments and they we're very supportive They told me some of what they deal with and I encouraged them Some of my previous supervisors,1
353,2016,Back-end Developer Some of my previous employers,2
188,2016,Supervisor/Team Lead | Support | Back-end Developer,2
1152,2016,Back-end Developer,2
536,2016,Back-end Developer Some of my previous employers,2
293,2016,Back-end Developer Some of my previous employers,2
2744,2019,"Discuss common issues in the workplace - burnout, stress, anxiety. At a previous workplace, we joked amongst ourselves about how many of us were on anti-depressants. We were overall very supportive of each other. I told my previous supervisor that I would be attending therapy appts during the workday regarding grief. He was supportive and said I didn't need to disclose anything unneeded and had no issues with me taking the time to attend appts. Some of my previous supervisors",1
1680,2017,"Less pressure No, none of my previous supervisors",0
1000,2016,Back-end Developer Some of my previous employers,2
1157,2016,DevOps/SysAdmin | Support | Front-end Developer | Back-end Developer Some of my previous employers,2
590,2016,"Back-end Developer No, at none of my previous employers",2
447,2016,Back-end Developer Some of my previous employers,2
1821,2017,Stop treating developers like they aren't human beings. Stop expecting unrealistic deadlines and hound them to finish. Fear driven development leads to triggering these mental episodes. People with a disorder want and can function Ina. Work environment. But there has to be proper training and awareness for this in the workplace to be mindful. This in turn works out positively even for those without a diagnosis. the tech industry needs to treat people better period. myself. There was a continuous active attempt to fire me for poor performance after I went through burn out working for several months at 80+ hours a week. I was labelled as not a fit and my reviews became more and more negative without proper reasoning until eventually I left since it was getting too mentlu abusive. They were also a close friend and they were very supportive. The issue is with people who you don't know too personally that you wish knew so they can be more mindful of the pain they cause. Especially when they are in a position of power/management It was a personal friend too. People I did not know personally I could not trust their understanding and discretion I don't know,1
1541,2016,"DevOps/SysAdmin | Support | Back-end Developer | Front-end Developer No, at none of my previous employers",2
3161,2020,I would not bring up health issues in an interview as I do not personally know the interviewer and am not sure how they would react to it. Not sure how the interviewer would react to it and how it would affect their decision. Spread more awareness and provide counselling to those who need it as part of health benefits Nothing to contribute,1
2300,2017,"TALK ABOUT IT. Learn to talk about mental health and about how we feel and how we experience the world. I have given lightning talks about various diagnoses and I have talked in general about how my challenges affect me. They were generally surprised at the level to which I can be affected by them, and seemed more willing to be accepting of my behavior. I am required to report about undergoing therapy or use of psychoactive drugs as a result of my clearance. It was seen as no big deal. I talked about my challenges with my supervisor and how they were affecting my work. He seemed understanding and told me I needed to take care of myself. Because I am open about my issues I have had coworkers ask me for advice or just want to open up about their own challenges. Some of my previous supervisors",1
1648,2017,Not sure Some of my previous supervisors,2
557,2016,Supervisor/Team Lead Some of my previous employers,2
2320,2018,"it's a comfort thing at this point imo, needs to be talked about so it doesn't feel weird to bring up issues",1
1604,2017,"Don’t know No, none of my previous supervisors",2
2964,2019,I'd like to see us provide better support for people who work in higher-stress environments such as on-call support.  We're starting to see people discuss the negative effects of long hours and stressful situations... but we should double down on that. I am incorporating my personal story into discussions around workplace changes and how they affect employees' mental health. Some of my previous supervisors,1
2116,2017,"No, none of my previous supervisors",2
124,2014,"I am a Trans woman, and suffer from depression relating to that. I'm a contractor, so I've answered the questions as relating to my current contract.",1
3140,2020,"Chances nit getting placed Not getting placed Your they should support, there should be camp for this every 3 Montha Not for now",1
2482,2018,"I don’t know. I don’t feel qualified to answer. We discuss our stress/happiness levels at company summits summarized as “how’s going?” in an optional 1-5 rating in the past but shifted to an open ended picture-based rating that doesn’t have contextual meaning. Yes, this might be confusing to explain. In addition to choosing a picture that represents our recent state we may optionally describe a bit about this. It is not anonymous but these meetings are considered safe spaces. I feel I would not be comfortable diverging specific mental health care or mental health issues other than generic status. I feel like I cannot be completely honest with medical professionals about everything and every thought I have, and I think that I should not waste anyone’s time as it might result in misdiagnosis. No, none of my previous supervisors",0
2844,2019,Discuss mental health preservation in project planning and team management. Coworker described anxiety caused by impossible demands. Some of my previous supervisors,1
297,2016,Back-end Developer | Front-end Developer Some of my previous employers,2
1693,2017,"identify people clusters, bullying, etc. Coworkers tend to discriminate people with any kind of mental illness. Everybody should be fit, because we work with our brain. burnout, psicopath what about bullying and mental health? No, none of my previous supervisors",0
2319,2018,"Since the industry is male dominated, there should be more talk to increase awareness and reduce stigma.  Offering peer support programs and role models would also help make the discussion ok I saw people who were on “stress” leave ridiculed, or talked about as thought they were it feeling the truth, or just wanted time off I do have a supportive group of coworkers to talk to who support mental health. But not everyone u derstands or knows what to say I informed my employer that I was very sick due to anxiety.  I was told not to let that interfere with my job.  I suffered stigma Andreas isolated and pushed to the side I have a coworker who lives with bipolar disease.  Theylet me know when they are not having a good day.  They know it is ok with me No, none of my previous supervisors",1
1726,2017,"Stop stigmatising mental health and taking it as a joke or something that you ""can overcome with a bit of chocolate"" Co-worker called in sick because of mental health,  was laughed at in a background",1
3460,2022,employeer will not accept me,0
2091,2017,"I think no employers do very well in this area, as America as a whole is terrible at the acceptance of mental illness as a disease and treating people with it with compassion. No, none of my previous supervisors",1
3349,2022,"I discussed problems related to apathy and mood states and they responded empathetically. Yes, all of my previous supervisors Yes, at all of my previous employers because it is a personal matter and it does not interfere with my professionalism. because it is a personal matter and it does not interfere with my professionalism. follow up with organizational psychologists",1
411,2016,Back-end Developer | Front-end Developer I don't know,2
330,2016,"Back-end Developer No, at none of my previous employers",2
433,2016,Front-end Developer | Back-end Developer Some of my previous employers,2
2608,2018,"No, none of my previous supervisors",2
943,2016,Front-end Developer | Designer Some of my previous employers,2
2243,2017,"No, none of my previous supervisors",2
3341,2021,"No, none of my previous supervisors No, at none of my previous employers If can affect by future work and don't know how employee will react to these info If can affect my work and I don't know how employee will react to the information",0
755,2016,Back-end Developer,2
797,2016,Back-end Developer Some of my previous employers,2
2189,2017,"Having more people high in the management chain talk openly about their mental health issues without retaliation I had a boss so bad and micromanaging that I had to up my antidepressant dose and start taking an additional anti-anxiety prescription. :( No, none of my previous supervisors",1
1736,2017,"Yes, all of my previous supervisors",2
1544,2016,Supervisor/Team Lead Some of my previous employers,2
918,2016,"Other No, at none of my previous employers",2
3091,2020,Some of my previous supervisors At some of my previous employers,2
1371,2016,Front-end Developer Some of my previous employers,2
2755,2019,"Not sure. Nothing. No, none of my previous supervisors",2
487,2016,"Other Yes, at all of my previous employers",2
2556,2018,Would be nice to see more companies actively pushing employees to take time for themselves. Typically it was very positive reactions. Was always very positive because they had similar issues. Would allow me to take time for myself if needed. Some of my previous supervisors,1
2630,2018,"they need to create a real human care culture, not just try to fulfill legal regulations from my manager, he recommended me to be a more friendly person, is not easy to me honestly related about stress and rage controll not really No, none of my previous supervisors",1
1950,2017,"Empathy People Pain Pain Pain No, none of my previous supervisors",0
1679,2017,"they were surprised about my mental disorder /  also talked about mental health issue of a coworker applied for extra-leave because of mental disablity, was rejected at first see above Some of my previous supervisors",0
2641,2018,"I think putting people in ""one size fits all"" environment to work in is suboptimal. Sure the 9-5 works for some people but as far as for me personally an employer is getting way less value out of me as an employee if I were to be forced to work that way - and most employers don't like suboptimal investments. 
I think open communication is also a big thing. Making sure the people that work for you know that it is okay if they have a mental illness, it made my anxiety way worse to worry about it. 
If there were actual protocols about mental illness at work. When I started work, I knew exactly what to do if I got sick, how many sick days I had and who I had to notify. They are too many to describe. Every day that I will work from home, or show up late or not at all because of my mental illness I let my team know. They are all very kind, thoughtful and understanding. 
I have definitely mentioned my illness to other coworkers in a context not related to work, but I'm pretty ""out"" about it in general and want to do my part to eliminate stigma. Was having a particularly bad anxiety episode that had lasted a few days and was negatively affecting work so I asked if I could take a few days off, and explained why. He said yes, and we now have open communication about my illness and he allows me some ""exceptions"" from rules. Such as I have more flexible work hours, and I can work from home when I need to. I can take ""anxiety days"" when I need to. I do take them unpaid since that gives me less anxiety and then it doesn't show on the budget higher up (A large company has a small office in my country and these are all arrangements at that office.) but he is fine with me taking them as paid sick days, again my choice not to do so. All I have to do is inform my team when I'm showing up very late or not at all or working from home, it is such a relief to be able to have honest open communication and has lessened a lot of anxiety that I had about ""being sick a lot"" or if they thought I was a lazy person. My anxiety also affects my sleep a lot and now since making these adjustments I have not had to show up for work unslept and the even though I have fewer hours some weeks then I did before they are more productive and I'm happier about them. He did ask a lot about if there was anything at work that was making things worse and what they could do better, and when they were changing up teams at my office I was asked before anything was finalized. Really just in passing a few times, no particular reaction. You are responsible for your own healthcare in my country, your employer has nothing to do with it. Some of my previous supervisors",1
821,2016,Back-end Developer Some of my previous employers,2
79,2014,"I work for a very small firm that doesn't really have a dedicated H/R person. 

Also for the question:

""If you have a mental health condition, do you feel that it interferes with your work?""

...I don't have a diagnosed mental health condition but I suspect I might have some slight depression issues. Definitely have Imposter Syndrome.",1
772,2016,DevOps/SysAdmin | Back-end Developer Some of my previous employers,2
1104,2016,"Front-end Developer | Back-end Developer No, at none of my previous employers",2
3375,2022,Mental health of family members Don't remember Don't remember Transparency Transparency Raise more awareness and be open about it,1
684,2016,Back-end Developer Some of my previous employers,2
815,2016,"Front-end Developer No, at none of my previous employers",2
2989,2019,be more open and transparent by actively organizing and leading discussion negative emotions and coping behaviors related to acutely stressful incident (divorce),1
2089,2017,I don't know,2
502,2016,Supervisor/Team Lead | DevOps/SysAdmin | Back-end Developer | Designer | Front-end Developer Some of my previous employers,2
1189,2016,Executive Leadership Some of my previous employers,2
1615,2017,"Speaking more openly without judgement is a great start I find. And educating people is of utmost importance. 
If one is educated on a subject, they know what to expect. The unknown makes people defensive and apprehensive I think. Not to mention stereotypes being perceived as facts. My coworker was brave enough to share with me that they have Bipolar disorder, during an informal friendly meeting over a cup of coffee. We became good friends, that person is one of the nicest I've ever met, and their openness made me feel I can trust them and share information about my life too. Speaking openly about anything that might be considered a taboo is difficult. However I find that peer support helps a _lot_ (and I'm thankful for you all having taken this OSMI initiative. Keep the podcasts coming :) ).",1
3210,2020,My immediate supervisor is an active advocate for NAMI so it is easy to speak with them on any current issues I am having. I got lucky in that way. It was with a specific coworker that has also had issues in the past and has let that become common knowledge. There is a known history others in my group at work to have sought out and gotten help. Pass Some of my previous supervisors At some of my previous employers Irrelevant to my work and can be a reason to not be hired Same as physical Pass Acknowledge it is real and provide safe spaces to get help or just talk,1
982,2016,"Executive Leadership | Supervisor/Team Lead | Front-end Developer | Back-end Developer Yes, at all of my previous employers",2
290,2016,Other | Executive Leadership | Supervisor/Team Lead | Back-end Developer Some of my previous employers,2
1435,2016,Supervisor/Team Lead Some of my previous employers,2
1315,2016,DevOps/SysAdmin | Support | Back-end Developer Some of my previous employers,2
425,2016,Support I don't know,1
349,2016,Dev Evangelist/Advocate | Back-end Developer | Front-end Developer Some of my previous employers,2
1730,2017,"we still have a suck it up it's just typing mindset as a profession coupled with a tendency to still look at things like lack of sleep as badges of honor there was name calling and belittling I used my own experiences as a way of normalizing the need to talk about mental health impact on attendance as being equal to physical health I have spoken about past mental health episodes and found my supervisor supportive minor conversations about stress and depression the conversation was to help my direct report know that it's OK to to discuss mental health issues they were having and how to access support resources Yes, all of my previous supervisors",1
2525,2018,"Be more flexible with time-off, be more open to talking about it. I am very open about my mental health and often discuss it on facebook or at lunch. Most people are pretty receptive. I have had many, including needing to take leave. They were supportive and my leave was approved. They have opened up to me after I opened up.",1
890,2016,DevOps/SysAdmin I don't know,2
403,2016,"Front-end Developer No, at none of my previous employers",2
1500,2016,Front-end Developer | Back-end Developer Some of my previous employers,2
228,2016,"Supervisor/Team Lead | Back-end Developer | One-person shop No, at none of my previous employers",2
691,2016,Back-end Developer | Front-end Developer,2
254,2016,Back-end Developer I don't know,2
357,2016,DevOps/SysAdmin | Support Some of my previous employers,1
3039,2019,At least to start caring about mental health Some of my previous supervisors,1
2594,2018,"have a company therapist or psychiatrist. they told me they use to think about killing themselves before they met their significant other. Nope. This was very well done. Keep up the good work guys!! :) Yes, all of my previous supervisors",1
2005,2017,"No, none of my previous supervisors",2
1116,2016,Other,2
3372,2022,due to tension not happy not so good,1
630,2016,"Front-end Developer No, at none of my previous employers",2
2686,2018,"Make mental health a priority, talk about mental health issues, allow time off for individuals who need it. A coworker talked to me about how he was having a tough time working with his mental healthcare provider to determine the correct medication regimen he should be taking. No, none of my previous supervisors",1
112,2014,To be self employed helps but also brings you in touch with lots of new people that you might have to explain yourself to.,1
258,2016,Back-end Developer Some of my previous employers,2
1123,2016,"Supervisor/Team Lead Yes, at all of my previous employers",2
2059,2017,"I'm seeing a trend in the right direction of open conversation about it, but only in small pockets of the industry. It needs to be normalized more widely. The biggest challenge is the stigma. Even places that offer mental health care as a benefit don't do a great job of communicating it because it seems to be a taboo subject. I've shared that I struggle with depression. As a manager I feel it is incumbent upon myself to set an example for my employees that it is OK / normal, in order to break the stigma. A direct report of mine has spoken to me about her mental health issues. She has not shared extensive details, but I am generally aware of when things are especially challenging for her outside of work, and am able to take that into account as it affects her work. I had a hard time answering whether or not my mental health issues (and awareness thereof) have affected my career. I don't really have a way to measure that or know for sure if it has. Some of my previous supervisors",1
495,2016,"Front-end Developer No, at none of my previous employers",2
1862,2017,"Stress level went up a lot and then my boss wanted to put me on a new project for several months. I said I am not able to do that because I can barely work at that moment. He said he doesn't think I have a stressful job. In the end, I got 2 weeks of vacation before the new project started.",0
3069,2020,Some of my previous supervisors At some of my previous employers Because it can impact my work Stigma More open conversation No,1
326,2016,HR,2
1546,2016,Back-end Developer Some of my previous employers,2
1562,2016,Other | Back-end Developer I don't know,2
1879,2017,"Diversify beyond Silicon Valley and its societal values, which inherently seem to allow for mental health to be misjudged. They would sneer and being condescending in general towards the affected person. As I recall, I have mentioned being easily triggered and having had suicidal thoughts for several years. They displayed compassion, but I perceived a little bit of ""caution"" from some when they had to interact with me. I work for education in my country, and it would seem plausible for me that the American education system, with its allowance for deregulized, privatized and non-standardized sectors (federally speaking), has not played a vital role in reducing the stigma that goes with openly talking about mental health for many generations. This is also a rampant problem for some states that preach incorrect data about sexual health, for example. Some of my previous supervisors",0
1240,2016,Supervisor/Team Lead | DevOps/SysAdmin | Back-end Developer | Front-end Developer Some of my previous employers,2
2988,2019,"I have no idea. No, none of my previous supervisors",2
800,2016,"Back-end Developer Yes, at all of my previous employers",2
2797,2019,Talk and encourage to talk about it. Add or expose mental healthcare. Some of my previous supervisors,1
3306,2021,"about depression, its clicical, and theraphy treaments No, none of my previous supervisors No, at none of my previous employers Not applicable to the work I do. Immediate discolified by employers Mandate organized group lectures on mental health issues so 1. it will be anonymous if you want to go 2. it will generate discussion and enter the term into the everyday discussion 3. provide anonymous health care by giving private health policiy that the company has no right to look into too bad your not found more easliy. I just found you accidently by youtube.",1
968,2016,Back-end Developer Some of my previous employers,2
3468,2022,"It was understood and my employer offered support Some of my previous supervisors At some of my previous employers It would depend to what extent it would affect my work Same thing: it’d depend on the extent to which it would affect my functioning, or how much leave I would take, or whatever Mental health issues need to be accepted as being normal, not exceptional. Among other things, there is shame associated with having difficulties. There are so many issues involved in acceptance, but dispelling myths and being open are two simple ways to improve the state of affairs. Wider cultural, social change is needed in general tho",1
646,2016,Back-end Developer Some of my previous employers,2
1154,2016,"Front-end Developer No, at none of my previous employers",2
1923,2017,"Openly discuss and provide resources on metal health issues A medical issue which hand metal health implications, told me to take the time i need to sort myself out. Some of my previous supervisors",1
936,2016,Dev Evangelist/Advocate | Back-end Developer | Front-end Developer Some of my previous employers,2
509,2016,Front-end Developer | Back-end Developer | DevOps/SysAdmin,2
528,2016,Support Some of my previous employers,1
1108,2016,Other Some of my previous employers,2
2716,2018,"Be more open, understand how to respond to people opening up about mental health issues, and how to react to people having an episode. Accept that mental health is just like physical health. I've brought up my depression with previous cowokers, and it's been generally accepted. Some of my previous supervisors",1
1995,2017,"Embrace awareness of common mental health issues like depression. Many folks don't understand it's just like any other health issue and may blame the person for poor performance My friend/coworker is fine now. His current employer did not judge him for worse performance caused by his meds. Yes, all of my previous supervisors",1
2145,2017,"I think we do OK. That said, I think we're demographically predisposed to people with mental health issues. Who else is attracted to a field of very intelligent semi-solitary misfits working marathon hours? We've talked about anxiety/depression, etc. It's so common... I've been given slack in the past for anxiety/depression issues and didn't feel like I was penalized for it. Ditto. Same as above. I have long-standing issues I've been outright told people are on meds, have been hospitalized, etc. Some of my previous supervisors",1
1132,2016,Supervisor/Team Lead Some of my previous employers,2
1721,2017,"The tech industry often has a competitive, startup atmosphere that breeds high stress, high pressure work environments.  More can be done to spotlight these issues and give employees the support they need to address their mental health.  That could mean offering more mental health services, or creating an office culture where it is okay to take a ""mental health day."" I have talked about the stresses of the job to my coworkers.  They were very supportive. Some of my previous supervisors",1
512,2016,Back-end Developer | Front-end Developer Some of my previous employers,2
2453,2018,We could talk about it. We could stop having businesses that have crunch times. We could make it easier for folks to know what mental health options are available. We could stop stigmatising mental health as a society. Some of my previous supervisors,1
450,2016,"Back-end Developer Yes, at all of my previous employers",2
2899,2019,"Talk more about it, but it on the agenda. It's mostly in normal chats/talks, where people use words that can be hurtful or misused. we talked about depression, and that I went to counselling, and that I needed time of for that. And that was not a problem, and that I should let them know if there where something they could do to help. Talked about depression and counselling, and that I needed time off for that. That was not a problem for either of my previous employers. Yes, all of my previous supervisors",1
2304,2017,"Try to remove the stigms around discussing such things and seeking help. Mocking, criticism, and complaints about that person Some of my previous supervisors",1
1207,2016,Front-end Developer,2
267,2016,Back-end Developer | DevOps/SysAdmin | Dev Evangelist/Advocate | Supervisor/Team Lead,2
1943,2017,Some of my previous supervisors,2
2330,2018,Stop encouraging 'crunch' mentality & incentivising extreme overtime & neglect of vacation time. Some of my previous supervisors,1
2468,2018,A manager wanted to micromanage the effects of the mental illness on the employee's work. I don't know,0
1493,2016,Designer,2
1814,2017,"I think there could be more discussion around it, and making it okay to take time off for mental health. Otherwise they are pretty limited by the shitty health care system in the US. I asked a trusted coworker and friend about depression, after hours and not at work. I say vague things like ""it's been a difficult time in my life"" or ""my home life isn't great right now""/ No, none of my previous supervisors",1
1637,2017,"Get some LCSW's in there to talk with folks. A lot of IT folks have the same issues going on, and the same personalities, and concerns. It's why they all end up in a room geeking out together, with the same conflicts. peer counseling, as well as giving a reference to my therapist for myself, and the one for couples counseling. Typically I'd lift the vail a bit, and let them know what I rely on, to lessen the stigma around therapy. Especially around couples counseling. They seemed to respond positively, or supportive. I'd add depression to the list above. Some of my previous supervisors",1
888,2016,"Support | Front-end Developer | Designer No, at none of my previous employers",2
2881,2019,"give reasonable workload and compensation No, none of my previous supervisors",1
1187,2016,Back-end Developer Some of my previous employers,2
1252,2016,"Executive Leadership No, at none of my previous employers",0
325,2016,Executive Leadership,2
2058,2017,"I don't know I only discussed with one person, because she was a supportive and positive person in general. Their reaction was supportive. I would only share with coworkers I trust. No, none of my previous supervisors",1
1431,2016,Other | DevOps/SysAdmin | Back-end Developer,2
2337,2018,"It was an admission on my part of serious depression, only after it had become completely obvious and badly affected my work. Some of my previous supervisors",1
1505,2016,Designer | Front-end Developer Some of my previous employers,2
3041,2019,"Clearly defined policies, unquestionable time off paid, more awareness, less ""cute washing"" (pet a dog, do some yoga, color a picture) and more understanding that a lot of people are dealing with issues that can't be solved by petting a dog. Free employer paid subscription to apps such as Sanvello. No thanks It was about anxiety and depression and pretty awkward It was around anxiety and depression and it was an ok talk No thanks They talked about their anxiety I don't know",1
2349,2018,"Discussed depression and anxiety. Was given access to a councilor and given time off. No, none of my previous supervisors",1
2662,2018,Anything. I don't think it's addressed at all. Some of my previous supervisors,2
2150,2017,"Train line managers to handle it, and have guidelines for things that would help. Also more mental health first aiders and mental health sick days. Also therapy should be included in health benefits Manager in previous workplace told me women are mental and stress is just people being lazy and too weak to hack it Spoke about issues I has having keeping up with work, they were sympathetic but couldn't offer any solutions Sympathetic and put some guards in place (crisis team etc) Some of my previous supervisors",1
3466,2022,"Yes, all of my previous supervisors At some of my previous employers No stigma attached I’d be careful, and make sure first. Briefly? That’s funny.",0
2800,2019,"Taboo matter Burned out people was hired and fired in less than a month No, none of my previous supervisors",0
2791,2019,"There could be far more awareness of what mental health disorders could impact colleagues, as well as better policing of discriminatory behaviour (including language). Training would be a plus as well. They talked about how depressed they were feeling, mostly as a way to ""vent"" about it. I mostly listened, and tried to give some supporting words. No, none of my previous supervisors",1
1196,2016,Executive Leadership I don't know,2
1474,2016,Supervisor/Team Lead | DevOps/SysAdmin | Back-end Developer Some of my previous employers,2
3297,2021,"No, none of my previous supervisors No, at none of my previous employers",2
564,2016,Back-end Developer Some of my previous employers,2
2740,2019,"Increased awareness A Person was let go because they kept taking off to visit their therapist During lunch, I bring up my past experiences with my mental health challenges I've been trying to raise awareness and convince my employer to sponsor mental-health first aid Conversation during lunch about my past expereiences The ones I have, have been very open and interested in learning more about the help they can provide Some of my previous supervisors",1
3072,2020,"For the sake of honesty. For the sake of honesty. Being called lazy, and and criticized For example, if a person sought out help, you could ask if the person took the treatment, and why(or why not).",1
2057,2017,Some of my previous supervisors,2
3111,2020,"I have anxiety. I have taken days off because I needed a ""mental health day"" and I have been clear about that to my manager. we have discussed anxiety and speaking with therapists to get help. Anxiety and seeking counseling for help No, none of my previous supervisors No, at none of my previous employers in an interview it wouldn't be relevant. I don't feel it would be relevant Talk about it more. I think that's the biggest thing we can do to normalize it.",1
1347,2016,Back-end Developer,2
1006,2016,"One-person shop | Front-end Developer | Back-end Developer No, at none of my previous employers",2
1419,2016,Back-end Developer Some of my previous employers,2
2559,2018,"Stop treating it differently from any medical issue. No, none of my previous supervisors",1
1877,2017,I don't know. Working and feeling productive had become very difficult. Some of my previous supervisors,1
1453,2016,Other | Supervisor/Team Lead Some of my previous employers,2
3068,2020,"Some of my previous supervisors Yes, at all of my previous employers dasd da qeq fsdf vfd as",1
1760,2017,"Open conversations. Patience. Options for leave which let people take time and come back instead of quitting. Talked to direct manager about challenges. Received encouragement to do what I needed and take the time I needed to address my problems. Yes, all of my previous supervisors",1
1530,2016,One-person shop | DevOps/SysAdmin Some of my previous employers,2
1113,2016,Front-end Developer Some of my previous employers,2
375,2016,Supervisor/Team Lead | Back-end Developer | Front-end Developer | Designer Some of my previous employers,2
784,2016,"Front-end Developer | Back-end Developer | Support Yes, at all of my previous employers",1
586,2016,"Supervisor/Team Lead No, at none of my previous employers",0
1044,2016,"Supervisor/Team Lead | Back-end Developer No, at none of my previous employers",2
2715,2018,Told about My depression got supportive reactions Told about My depression -> got fired Some of my previous supervisors,1
1588,2016,"Supervisor/Team Lead | Front-end Developer | Back-end Developer | DevOps/SysAdmin | Dev Evangelist/Advocate No, at none of my previous employers",2
3421,2022,"No, none of my previous supervisors No, at none of my previous employers",2
1401,2016,Back-end Developer,2
2952,2019,"Open communication about it, no barriers/ease of access I think a lot of people would be open to discussing mental health, but I'd free how their perception changed about me. I think they would also struggle to know how best to respond, but would try their best.",1
3382,2022,"Imposter syndrome, got reassurance of my abilities
from their perspective Some of my previous supervisors At some of my previous employers It doesn't feel as stigmatized It's my business, and there's a stigma attached. 
I'd have to know they weren't going to treat it as a 
negative. I don't know. This website aside I'm not aware of
any other tech-specific mental health resources.
Awareness of the options would be a good first step.",1
1394,2016,Executive Leadership Some of my previous employers,2
834,2016,DevOps/SysAdmin | One-person shop Some of my previous employers,2
3185,2020,I dont know They might judge me Give the employee time if they need to seek for medical help No,0
1111,2016,Other Some of my previous employers,2
3207,2020,"Conversations about stress and timelines we raised. They asked what they to do to relieve some of the pressure Effect of COVID and being forced to work from home Effect of COVID and being forced to work from home Some of my previous supervisors At some of my previous employers Not relevant to work Fear of being discounted Value the assets (resources) they have and protect them as much as they look at other cost cutting activities My employer offers a ""good health day"" for us to take one day per year off work with pay to go do something good for our physical/mental health",1
1342,2016,Supervisor/Team Lead | Front-end Developer,2
